987,Voonix,Ameliorated methodical circuit,Bill,503155.22,2017-01-20,ClosedWon
988,Voolia,Progressive directional array,Bob,771017.08,2017-03-03,Prospecting
989,Izio,Centralized radical monitoring,Chris,952817.58,2016-12-14,Developing
990,Meembee,Programmable radical analyzer,Chris,233181.92,2016-09-12,Developing
991,Oozz,Implemented multimedia project,Olivier,413187.44,2016-08-09,ClosedLost
992,Zoomcast,Open-source disintermediate benchmark,Chris,419168.86,2016-09-29,Negotiating
993,Kwinu,Phased global emulation,Bob,824671.58,2016-11-24,ClosedLost
994,Abata,Open-architected human-resource capability,Chris,922322.39,2017-01-21,Negotiating
995,Roombo,Total well-modulated moratorium,Olivier,41348.79,2016-12-12,ClosedWon
996,Shuffledrive,Fundamental directional adapter,Olivier,186679.42,2017-02-13,ClosedLost
997,Dabvine,Persevering fault-tolerant frame,Chris,22545.33,2016-08-27,ClosedLost
998,Tagtune,De-engineered clear-thinking leverage,Chris,651179.56,2016-08-03,ClosedLost
999,Livefish,Decentralized leading edge data-warehouse,Chris,542404.75,2016-10-18,ClosedLost
1000,Zoomcast,User-centric 5th generation circuit,Chris,715497.49,2017-03-02,ClosedWon
